date,atm_iv
2025-06-30,0.1099732420837525
2025-07-01,0.1110264165823034
2025-07-02,0.1215687945717043
2025-07-03,0.1263201407432173
2025-07-04,0.1262083717291387
2025-07-07,0.1220910291537531
2025-07-08,0.1143054991732459
2025-07-09,0.1098727182455703
2025-07-10,0.1388331409229307
2025-07-11,0.1369222837547839
2025-07-14,0.1346407581418228
2025-07-15,0.1310838783556829
2025-07-16,0.1293051021070611
2025-07-17,0.1314577894824862
2025-07-18,0.1311370595071249
2025-07-21,0.1443477718551055
2025-07-22,0.1446540388706519
2025-07-23,0.1509810196021623
2025-07-24,0.150030065914266
2025-07-25,0.1540731328900427
2025-07-28,0.166288206592462
2025-07-29,0.1659562267974446
2025-07-30,0.1689730229339246
2025-07-31,0.1741623460482993
2025-08-01,0.173976845793794
2025-08-04,0.174599313658763
2025-08-05,0.1740200390221975
2025-08-06,0.1751321536364066
2025-08-07,0.1757632630480301
2025-08-08,0.1870623727935025
2025-08-11,0.1915949038707253
2025-08-12,0.1907245682125437
2025-08-13,0.1885450348699787
2025-08-14,0.1991438875577574
2025-08-15,0.1990433675307842
2025-08-18,0.19959177282009
2025-08-19,0.1997252151338497
2025-08-20,0.1998381178493314
2025-08-21,0.1792849006488226
2025-08-22,0.1795098475876805
2025-08-25,0.1872717549340753
2025-08-26,0.1906261061385861
2025-08-27,0.1897118814442285
2025-08-28,0.1915357214311483
2025-08-29,0.1917870009946064
2025-09-01,0.1877455842627558
2025-09-02,0.1828616802433489
2025-09-03,0.1818774361820346
2025-09-04,0.1885318622413095
2025-09-05,0.1869344584775655
2025-09-08,0.1796996592260251
2025-09-09,0.180319348711561
2025-09-10,0.1778269340314457
2025-09-11,0.1774132007482481
2025-09-12,0.1773964959652149
2025-09-15,0.176334293958049
2025-09-16,0.1760957745296207
2025-09-17,0.1755939324276751
2025-09-18,0.1761492275094917
2025-09-19,0.1650513708230245
2025-09-22,0.1581170914569217
2025-09-23,0.1549991845208242
2025-09-24,0.1537844261774155
2025-09-25,0.1387180145983342
2025-09-26,0.1479754220077837
2025-09-29,0.148711603068382
2025-09-30,0.1491683960889882
2025-10-09,0.1520352386971312
2025-10-10,0.1522343596112419
2025-10-13,0.1541975196812591
2025-10-14,0.1620942810041461
2025-10-15,0.1595237016122888
2025-10-16,0.159786179399691
2025-10-17,0.1520500321657685
2025-10-20,0.1522645275432946
2025-10-21,0.1359940217457002
2025-10-22,0.135597289377347
2025-10-23,0.134765639978242
2025-10-24,0.1273280371518886
2025-10-27,0.1372940431618005
2025-10-28,0.1384131277928915
2025-10-29,0.1375039973518804
2025-10-30,0.1376408478642129
2025-10-31,0.1345399872878007
2025-11-03,0.144837176434211
2025-11-04,0.1460293079262433
2025-11-05,0.1437051399873906
2025-11-06,0.1437888551750516
2025-11-07,0.152650796674312
2025-11-10,0.1512986867681883
2025-11-11,0.1511067957698803
2025-11-12,0.1556457483385931
2025-11-13,0.1555264210478758
2025-11-14,0.1552607459786479
2025-11-17,0.1573264722089817
2025-11-18,0.1564738595159842
2025-11-19,0.156008871815511
2025-11-20,0.1530836284165238
2025-11-21,0.1526170894495494
2025-11-24,0.150372722856727
2025-11-25,0.1326864198034817
2025-11-26,0.1314634675018661
2025-11-27,0.1310009633438294
2025-11-28,0.1320903785333247
2025-12-01,0.1324791751452277
2025-12-02,0.1324915904541639
2025-12-03,0.1321177352449241
2025-12-04,0.1509844923901714
2025-12-05,0.1519725245693867
2025-12-08,0.1452996413211922
2025-12-09,0.1436954117092218
2025-12-10,0.1437241273635343
2025-12-11,0.1480108557329619
2025-12-12,0.1488650406666897
2025-12-15,0.1410373836990374
2025-12-16,0.1425776762625177
2025-12-17,0.1446206476319266
2025-12-18,0.1479223945427107
2025-12-19,0.1366884699738712
2025-12-22,0.1361038945054631
2025-12-23,0.1363301893836167
2025-12-24,0.1317624239282826
2025-12-25,0.1317031963246223
2025-12-26,0.1324090022873684
2025-12-29,0.129345090492489
2025-12-30,0.1311331805466739
2025-12-31,0.1311397477090259
2026-01-05,0.1328687149810945
2026-01-06,0.1329081002411908
2026-01-07,0.1551168462766136
2026-01-08,0.1625217433777066
2026-01-09,0.1623660174503408
2026-01-12,0.1638297077631842
2026-01-13,0.1630312930873324
2026-01-14,0.1618366986832742
2026-01-15,0.1639527357355967
2026-01-16,0.1639514172280899
2026-01-19,0.1575856948881814
2026-01-20,0.1559070262231498
2026-01-21,0.1542058336527135
2026-01-22,0.1537558419995401
2026-01-23,0.1516341998198385
2026-01-26,0.1500186981960443
2026-01-27,0.1499956801974203
2026-01-28,0.1485703601378666
2026-01-29,0.1537818182360973
2026-01-30,0.1546226176462229
2026-02-02,0.1544997665767741
2026-02-03,0.1553399975277757
2026-02-04,0.1558125501890579
2026-02-05,0.1610817773748864
2026-02-06,0.1629205488341626
2026-02-09,0.1630015625774778
2026-02-10,0.1621593060558495
2026-02-11,0.1555531641348469
2026-02-12,0.1541889588286473
2026-02-13,0.1619447192658435
2026-02-24,0.1598016626544547
2026-02-25,0.1653794002750366
2026-02-26,0.1384209660211746
2026-02-27,0.1337015137628779
