date,atm_iv
2025-06-30,0.0732043669597435
2025-07-01,0.0729218952806922
2025-07-02,0.0734852749001152
2025-07-03,0.0725267791197878
2025-07-04,0.0734348006467916
2025-07-07,0.079601069350868
2025-07-08,0.0791447895118627
2025-07-09,0.0788795621011925
2025-07-10,0.0788796031014094
2025-07-11,0.0799095774648385
2025-07-14,0.0797836003773791
2025-07-15,0.0792835187727087
2025-07-16,0.0786071431929121
2025-07-17,0.0786728075181713
2025-07-18,0.0813491613519414
2025-07-21,0.0791927742241512
2025-07-22,0.0748290542041332
2025-07-23,0.0747534563204007
2025-07-24,0.0747663399503898
2025-07-25,0.0744507775681035
2025-07-28,0.0728041782395343
2025-07-29,0.0582014946231573
2025-07-30,0.060046096175515
2025-07-31,0.0633277468859504
2025-08-01,0.0644148494208032
2025-08-04,0.0651872412807858
2025-08-05,0.0726083776316349
2025-08-06,0.0740035113182842
2025-08-07,0.0750544511188927
2025-08-08,0.0748150879546892
2025-08-11,0.0758765025335553
2025-08-12,0.0752390571770367
2025-08-13,0.0894851985730067
2025-08-14,0.0894812767811955
2025-08-15,0.0897163634574379
2025-08-18,0.0868846300543815
2025-08-19,0.0869240399093126
2025-08-20,0.0870476495116572
2025-08-21,0.0867668571111654
2025-08-22,0.087713348112513
2025-08-25,0.0899766671153585
2025-08-26,0.0905563545933416
2025-08-27,0.0913756827145977
2025-08-28,0.095878063728842
2025-08-29,0.0932705552230008
2025-09-01,0.0928202064720564
2025-09-02,0.0934893155970114
2025-09-03,0.0934819154824963
2025-09-04,0.0967418920951546
2025-09-05,0.0987841266938907
2025-09-08,0.0986832125668474
2025-09-09,0.0988103606269011
2025-09-10,0.0989682053560961
2025-09-11,0.0966304931623065
2025-09-12,0.0956428503304138
2025-09-15,0.1002731207509413
2025-09-16,0.0933463224885919
2025-09-17,0.0921197217735055
2025-09-18,0.0940873174257607
2025-09-19,0.0937952339150056
2025-09-22,0.0954815728711938
2025-09-23,0.0971030146733655
2025-09-24,0.0816442328149393
2025-09-25,0.0810535730196664
2025-09-26,0.0816739726633948
2025-09-29,0.0833576398956637
2025-09-30,0.0850895246460373
2025-10-09,0.0852250225657261
2025-10-10,0.0863969630374501
2025-10-13,0.0936995783180152
2025-10-14,0.0946034238526605
2025-10-15,0.0967847488856629
2025-10-16,0.0971942621691041
2025-10-17,0.095715514326353
2025-10-20,0.0993885075517546
2025-10-21,0.0997366440670715
2025-10-22,0.0997867054791875
2025-10-23,0.1002209285146117
2025-10-24,0.0977361696543606
2025-10-27,0.0981237356201838
2025-10-28,0.0989703352357483
2025-10-29,0.0977760560440238
2025-10-30,0.0963946517607006
2025-10-31,0.0996319714189234
2025-11-03,0.1008775582369688
2025-11-04,0.0949835942848226
2025-11-05,0.0949835786171932
2025-11-06,0.0981714163213254
2025-11-07,0.0962345045676336
2025-11-10,0.0975487677197982
2025-11-11,0.0952018556730441
2025-11-12,0.0943869520505075
2025-11-13,0.0946976004222144
2025-11-14,0.0947191405730459
2025-11-17,0.0935672896159588
2025-11-18,0.0922297854821558
2025-11-19,0.0902639998166326
2025-11-20,0.0904861833833687
2025-11-21,0.0937802297331143
2025-11-24,0.0860915796428486
2025-11-25,0.0865831715138822
2025-11-26,0.0862547763040345
2025-11-27,0.0861367281378079
2025-11-28,0.0814510070976544
2025-12-01,0.0797941052960041
2025-12-02,0.0798352833705743
2025-12-03,0.0790573097158308
2025-12-04,0.0834852178158934
2025-12-05,0.0822267584418742
2025-12-08,0.0882758337028532
2025-12-09,0.0944268053871144
2025-12-10,0.0935891884051974
2025-12-11,0.0930505750019457
2025-12-12,0.0914513997783561
2025-12-15,0.096722933848223
2025-12-16,0.0966997249871825
2025-12-17,0.0966349898303023
2025-12-18,0.0964018235679355
2025-12-19,0.0960955729397027
2025-12-22,0.0946103156837373
2025-12-23,0.0935221076198879
2025-12-24,0.093843789686421
2025-12-25,0.0936819334321147
2025-12-26,0.1013116192254673
2025-12-29,0.1054375797971443
2025-12-30,0.1065682517657121
2025-12-31,0.1066146961855846
2026-01-05,0.1061790563159039
2026-01-06,0.1016475326849503
2026-01-07,0.1018800834307907
2026-01-08,0.1007779205242325
2026-01-09,0.1004533016160898
2026-01-12,0.1044749064163578
2026-01-13,0.1048268748461114
2026-01-14,0.1053847852356104
2026-01-15,0.1080731669087635
2026-01-16,0.1081147534511829
2026-01-19,0.1032261866885648
2026-01-20,0.1027812883608769
2026-01-21,0.0949630261656822
2026-01-22,0.0906389865745393
2026-01-23,0.0906696002316345
2026-01-26,0.0912311317433467
2026-01-27,0.0920670795168079
2026-01-28,0.087278531566376
2026-01-29,0.0868618131050926
2026-01-30,0.0880252742429264
2026-02-02,0.0864604648878827
2026-02-03,0.0865565118080918
2026-02-04,0.0865184237447489
2026-02-05,0.0862540794415446
2026-02-06,0.0861793262714305
2026-02-09,0.0858619448070609
2026-02-10,0.0784841923338004
2026-02-11,0.0794625637678299
2026-02-12,0.0753163632823001
2026-02-13,0.0749437605974033
2026-02-24,0.0753078129106413
2026-02-25,0.0753186540205609
2026-02-26,0.0706072803882981
2026-02-27,0.0704046263770461
2026-03-02,0.0735507213925656
2026-03-03,0.0701159293698506
2026-03-04,0.0694389919240965
2026-03-05,0.0671436938799323
2026-03-06,0.0635124215348282
2026-03-09,0.0602747607218021
2026-03-10,0.0632136386917241
2026-03-11,0.0640226920190813
2026-03-12,0.0640965105230852
2026-03-13,0.0650319137443039
2026-03-16,0.0658951200791929
2026-03-17,0.0650827028452069
2026-03-18,0.0638082461100242
2026-03-19,0.0621989121423286
2026-03-20,0.0620729013002777
2026-03-23,0.0653139981765727
2026-03-24,0.0748415112732309
2026-03-25,0.0757715038290852
2026-03-26,0.0758771303901382
2026-03-27,0.0767405176558895
2026-03-30,0.081873163271159
2026-03-31,0.0814792717468349
2026-04-01,0.0807962011996294
2026-04-02,0.074174269695823
2026-04-03,0.0755346032182778
2026-04-07,0.0755561388069892
2026-04-08,0.0744607786892075
2026-04-09,0.0742985552642495
2026-04-10,0.079019628393158
2026-04-13,0.0770152693244237
2026-04-14,0.0769660034574638
2026-04-15,0.0763526637828889
2026-04-16,0.076207127765626
2026-04-17,0.0764868027923881
2026-04-20,0.0769381771326208
2026-04-21,0.079126347326478
2026-04-22,0.0772615216065424
2026-04-23,0.076680356038507
2026-04-24,0.0774286597198976
2026-04-27,0.077088047649444
2026-04-28,0.0765142340406634
2026-04-29,0.076279316467709
2026-04-30,0.0762728513220309
2026-05-06,0.0862660794606567
2026-05-07,0.0875679045936248
2026-05-08,0.0824910063821874
2026-05-11,0.0762462713455909
2026-05-12,0.0763128313687324
2026-05-13,0.0792595844955152
2026-05-14,0.0798177044880292
2026-05-15,0.0767221128442975
2026-05-18,0.0765705964786303
2026-05-19,0.0776673011109173
2026-05-20,0.0789941527001174
2026-05-21,0.0834819446248701
2026-05-22,0.0839144925711115
2026-05-25,0.0839608581300273
2026-05-26,0.0839992386760429
2026-05-27,0.0786152908816336
2026-05-28,0.0785141270406689
2026-05-29,0.0747104291920226
2026-06-01,0.0754230079123804
2026-06-02,0.075340177882467
2026-06-03,0.0790444716057495
2026-06-04,0.077298533881661
2026-06-05,0.0795876791610064
2026-06-08,0.0805962260867193
2026-06-09,0.0812299959543364
2026-06-10,0.0809673925513359
2026-06-11,0.0812388826573834
2026-06-12,0.0815267810907881
2026-06-15,0.0872121043641056
2026-06-16,0.0877389784966605
2026-06-17,0.0799190942180953
2026-06-18,0.079310734732577
2026-06-22,0.0784417063103744
2026-06-23,0.0784755045459087
2026-06-24,0.0792765585344209
2026-06-25,0.0802737631371051
2026-06-26,0.0842162131920315
2026-06-29,0.085038207159044
2026-06-30,0.085539741996981
2026-07-01,0.0845745073744557
2026-07-02,0.0833732433517259
2026-07-03,0.0823079249276386
2026-07-06,0.0843505336820946
2026-07-07,0.087390567435605
2026-07-08,0.0868144423233731
2026-07-09,0.0866637982226937
2026-07-10,0.0877705206794795
2026-07-13,0.0867668114300544
2026-07-14,0.0862689818464237
2026-07-15,0.0863599755899339
2026-07-16,0.0814253728274955
2026-07-17,0.0835783404303908
2026-07-20,0.0801620301812156
2026-07-21,0.0792180704387041
2026-07-22,0.0785421233133337
2026-07-23,0.0795586975561022
2026-07-24,0.07818394483587
