date,atm_iv
2025-05-30,0.1498
2025-06-03,0.1659
2025-06-04,0.1557
2025-06-05,0.1577
2025-06-06,0.1532
2025-06-09,0.2208999999999999
2025-06-10,0.1496
2025-06-11,0.1474
2025-06-12,0.1409
2025-06-13,0.1553999999999999
2025-06-16,0.1553999999999999
2025-06-17,0.1575
2025-06-18,0.1577
2025-06-19,0.1617
2025-06-20,0.1589
2025-06-23,0.1588
2025-06-24,0.1549
2025-06-25,0.151
2025-06-26,0.1509
2025-06-27,0.1464
2025-06-30,0.1467999999999999
2025-07-01,0.1429
2025-07-02,0.1427999999999999
2025-07-03,0.1359
2025-07-04,0.1276
2025-07-07,0.1289
2025-07-08,0.1399
2025-07-09,0.1308
2025-07-10,0.1222
2025-07-11,0.1227999999999999
2025-07-14,0.1307
2025-07-15,0.1224
2025-07-17,0.2781
2025-07-18,0.1299
2025-07-21,0.1455
2025-07-22,0.1292
2025-07-23,0.1263
2025-07-24,0.1166
2025-07-25,0.1171
2025-07-28,0.1391
2025-07-29,0.1149
2025-07-30,0.1334
2025-07-31,0.114
2025-08-01,0.1789
2025-08-04,0.0958
2025-08-05,0.1301999999999999
2025-08-06,0.1174
2025-08-07,0.1263
2025-08-08,0.1313
2025-08-11,0.1278999999999999
2025-08-12,0.1217
2025-08-13,0.1721
2025-08-14,0.1564
2025-08-15,0.1363
2025-08-18,0.1482
2025-08-19,0.1384999999999999
2025-08-20,0.1407
2025-08-21,0.1407
2025-08-22,0.1407
2025-08-25,0.1444
2025-08-26,0.1286999999999999
2025-08-27,0.1331
2025-08-28,0.1307
2025-08-29,0.1192
2025-09-01,0.1323
2025-09-02,0.1225
2025-09-03,0.1281
2025-09-04,0.1196
2025-09-05,0.1286
2025-09-08,0.1253
2025-09-09,0.143
2025-09-10,0.146
2025-09-11,0.1281
2025-09-12,0.129
2025-09-15,0.126
2025-09-16,0.1437
2025-09-17,0.1336999999999999
2025-09-18,0.1341999999999999
2025-09-19,0.1369
2025-09-22,0.1393
2025-09-23,0.1542
2025-09-24,0.1431
2025-09-25,0.1684
2025-09-26,0.1394999999999999
2025-09-29,0.1418
2025-09-30,0.1439
2025-10-09,0.1411
2025-10-10,0.1426
2025-10-13,0.1412
2025-10-14,0.1436
2025-10-15,0.1417
2025-10-16,0.1379
2025-10-17,0.1408
2025-10-20,0.1399
2025-10-21,0.1376
2025-10-22,0.1303
2025-10-23,0.1319
2025-10-24,0.1336999999999999
2025-10-27,0.1344
2025-10-28,0.1331
2025-10-29,0.1417
2025-10-30,0.1384999999999999
2025-10-31,0.1388
2025-11-03,0.1442
2025-11-04,0.1386
2025-11-05,0.133
2025-11-06,0.1344999999999999
2025-11-07,0.1317
2025-11-10,0.1298
2025-11-11,0.1321
2025-11-12,0.1326
2025-11-13,0.1379
2025-11-14,0.1341999999999999
2025-11-17,0.1402999999999999
2025-11-18,0.1401
2025-11-19,0.1413
2025-11-20,0.1449
2025-11-21,0.1483
2025-11-24,0.1521
2025-11-25,0.1506
2025-11-26,0.1485
2025-11-27,0.1507
2025-11-28,0.1535
2025-12-01,0.1546
2025-12-02,0.1484
2025-12-03,0.1467999999999999
2025-12-04,0.1375
2025-12-05,0.1547
2025-12-08,0.152
2025-12-09,0.1396
2025-12-10,0.1368
2025-12-11,0.1386
2025-12-12,0.1335
2025-12-15,0.139
2025-12-16,0.1417
2025-12-17,0.1507
2025-12-18,0.1401
2025-12-19,0.1591
2025-12-22,0.1595
2025-12-23,0.1498
2025-12-24,0.1488
2025-12-25,0.1473
2025-12-26,0.1479
2025-12-29,0.1518
2025-12-30,0.1517
2025-12-31,0.1476
2026-01-05,0.1472
2026-01-06,0.1514
2026-01-07,0.1639
2026-01-08,0.193
2026-01-09,0.1663
2026-01-12,0.1737999999999999
2026-01-13,0.1596
2026-01-14,0.1565
2026-01-15,0.1626999999999999
2026-01-16,0.1668
2026-01-19,0.1924
2026-01-20,0.1542
2026-01-21,0.1531
2026-01-22,0.1509
2026-01-23,0.1509
2026-01-26,0.1573
2026-01-27,0.1971
2026-01-28,0.1642
2026-01-29,0.1644
2026-01-30,0.1659
2026-02-02,0.1605
2026-02-03,0.1503
2026-02-04,0.1564
2026-02-05,0.1576
2026-02-06,0.154
2026-02-09,0.1833
2026-02-10,0.155
2026-02-11,0.155
2026-02-12,0.1505
2026-02-13,0.1523
2026-02-24,0.1534
2026-02-25,0.154
2026-02-26,0.1545
2026-02-27,0.1574
2026-03-02,0.1578999999999999
2026-03-03,0.1594
2026-03-04,0.1712999999999999
2026-03-05,0.1735
2026-03-06,0.1866
2026-03-09,0.2014
2026-03-10,0.2009
2026-03-11,0.1911
2026-03-12,0.2245
2026-03-13,0.2438
2026-03-16,0.216
2026-03-17,0.1931
2026-03-18,0.1844
2026-03-19,0.1782
2026-03-20,0.181
