,159816,513400,513110,513500,VIG,159934,515450,HK0005
2020-12-01,0.35327320051412814,0.0,0.0,0.0,0.26403723141640306,0.0,0.28014527935891914,0.10254428871054959
2020-12-02,0.35327320051412814,0.0,0.0,0.0,0.26403723141640306,0.0,0.28014527935891914,0.10254428871054959
2020-12-03,0.35327320051412814,0.0,0.0,0.0,0.26403723141640306,0.0,0.28014527935891914,0.10254428871054959
2020-12-04,0.35327320051412814,0.0,0.0,0.0,0.26403723141640306,0.0,0.28014527935891914,0.10254428871054959
2020-12-07,0.28167671925138527,0.0,0.3095159834867467,0.0,0.0,0.0,0.29381075849118765,0.11499653877068038
2020-12-08,0.28167671925138527,0.0,0.3095159834867467,0.0,0.0,0.0,0.29381075849118765,0.11499653877068038
2020-12-09,0.28167671925138527,0.0,0.3095159834867467,0.0,0.0,0.0,0.29381075849118765,0.11499653877068038
2020-12-10,0.28167671925138527,0.0,0.3095159834867467,0.0,0.0,0.0,0.29381075849118765,0.11499653877068038
2020-12-11,0.28167671925138527,0.0,0.3095159834867467,0.0,0.0,0.0,0.29381075849118765,0.11499653877068038
2020-12-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,0.45681408289955416,0.0,0.35,0.0,0.0,0.0,0.0,0.1931859171004459
2020-12-22,0.45681408289955416,0.0,0.35,0.0,0.0,0.0,0.0,0.1931859171004459
2020-12-23,0.45681408289955416,0.0,0.35,0.0,0.0,0.0,0.0,0.1931859171004459
2020-12-24,0.45681408289955416,0.0,0.35,0.0,0.0,0.0,0.0,0.1931859171004459
2020-12-25,0.45681408289955416,0.0,0.35,0.0,0.0,0.0,0.0,0.1931859171004459
2020-12-28,0.30000000000000004,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2020-12-29,0.30000000000000004,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2020-12-30,0.30000000000000004,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2020-12-31,0.30000000000000004,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2021-01-04,0.30000000000000004,0.35,0.0,0.0,0.0,0.35,0.0,0.0
2021-01-05,0.30000000000000004,0.35,0.0,0.0,0.0,0.35,0.0,0.0
2021-01-06,0.30000000000000004,0.35,0.0,0.0,0.0,0.35,0.0,0.0
2021-01-07,0.30000000000000004,0.35,0.0,0.0,0.0,0.35,0.0,0.0
2021-01-08,0.30000000000000004,0.35,0.0,0.0,0.0,0.35,0.0,0.0
2021-01-11,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-01-12,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-01-13,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-01-14,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-01-15,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-01-18,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-01-19,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-01-20,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-01-21,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-01-22,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-01-25,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-01-26,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-01-27,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-01-28,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-01-29,0.31770729674898635,0.0,0.31434865609716345,0.0,0.0,0.0,0.20372671989734933,0.16421732725650087
2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-02-09,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-02-10,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-02-11,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-02-12,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-02-16,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-02-17,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-02-18,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-02-19,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-02-22,0.3539287595895223,0.0,0.27357070519026283,0.0,0.0,0.0,0.23019305921136068,0.14230747600885416
2021-02-23,0.3539287595895223,0.0,0.27357070519026283,0.0,0.0,0.0,0.23019305921136068,0.14230747600885416
2021-02-24,0.3539287595895223,0.0,0.27357070519026283,0.0,0.0,0.0,0.23019305921136068,0.14230747600885416
2021-02-25,0.3539287595895223,0.0,0.27357070519026283,0.0,0.0,0.0,0.23019305921136068,0.14230747600885416
2021-02-26,0.3539287595895223,0.0,0.27357070519026283,0.0,0.0,0.0,0.23019305921136068,0.14230747600885416
2021-03-01,0.6414644465458228,0.0,0.0,0.0,0.0,0.0,0.1928246734791074,0.16571087997506975
2021-03-02,0.6414644465458228,0.0,0.0,0.0,0.0,0.0,0.1928246734791074,0.16571087997506975
2021-03-03,0.6414644465458228,0.0,0.0,0.0,0.0,0.0,0.1928246734791074,0.16571087997506975
2021-03-04,0.6414644465458228,0.0,0.0,0.0,0.0,0.0,0.1928246734791074,0.16571087997506975
2021-03-05,0.6414644465458228,0.0,0.0,0.0,0.0,0.0,0.1928246734791074,0.16571087997506975
2021-03-08,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-09,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-10,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-11,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-12,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-15,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-16,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-17,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-18,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-19,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-22,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-23,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-24,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-25,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-26,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-29,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-30,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-03-31,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-04-01,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-04-02,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-04-05,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-04-06,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-04-07,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-04-08,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-04-09,0.30650438203954866,0.35,0.0,0.0,0.0,0.0,0.19191091446450403,0.15158470349594733
2021-04-12,0.08536115372645958,0.35,0.0,0.0,0.0,0.34632365128632264,0.0,0.2183151949872178
2021-04-13,0.08536115372645958,0.35,0.0,0.0,0.0,0.34632365128632264,0.0,0.2183151949872178
2021-04-14,0.08536115372645958,0.35,0.0,0.0,0.0,0.34632365128632264,0.0,0.2183151949872178
2021-04-15,0.08536115372645958,0.35,0.0,0.0,0.0,0.34632365128632264,0.0,0.2183151949872178
2021-04-16,0.08536115372645958,0.35,0.0,0.0,0.0,0.34632365128632264,0.0,0.2183151949872178
2021-04-19,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-04-20,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-04-21,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-04-22,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-04-23,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-04-26,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-04-27,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-04-28,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-04-29,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-04-30,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-05-03,0.11910018638480524,0.0,0.0,0.35,0.0,0.35,0.0,0.18089981361519483
2021-05-04,0.11910018638480524,0.0,0.0,0.35,0.0,0.35,0.0,0.18089981361519483
2021-05-05,0.11910018638480524,0.0,0.0,0.35,0.0,0.35,0.0,0.18089981361519483
2021-05-06,0.11910018638480524,0.0,0.0,0.35,0.0,0.35,0.0,0.18089981361519483
2021-05-07,0.11910018638480524,0.0,0.0,0.35,0.0,0.35,0.0,0.18089981361519483
2021-05-10,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-11,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-12,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-13,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-14,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-17,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-18,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-19,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-20,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-21,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-24,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-25,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-26,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-27,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-28,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-05-31,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-06-01,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-06-02,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-06-03,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-06-04,0.12085420068442865,0.0,0.0,0.0,0.35,0.35,0.0,0.1791457993155714
2021-06-07,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2021-06-08,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2021-06-09,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2021-06-10,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2021-06-11,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2021-06-14,0.30000000000000004,0.0,0.0,0.0,0.0,0.35,0.35,0.0
2021-06-15,0.30000000000000004,0.0,0.0,0.0,0.0,0.35,0.35,0.0
2021-06-16,0.30000000000000004,0.0,0.0,0.0,0.0,0.35,0.35,0.0
2021-06-17,0.30000000000000004,0.0,0.0,0.0,0.0,0.35,0.35,0.0
2021-06-18,0.30000000000000004,0.0,0.0,0.0,0.0,0.35,0.35,0.0
2021-06-21,0.65,0.0,0.0,0.35,0.0,0.0,0.0,0.0
2021-06-22,0.65,0.0,0.0,0.35,0.0,0.0,0.0,0.0
2021-06-23,0.65,0.0,0.0,0.35,0.0,0.0,0.0,0.0
2021-06-24,0.65,0.0,0.0,0.35,0.0,0.0,0.0,0.0
2021-06-25,0.65,0.0,0.0,0.35,0.0,0.0,0.0,0.0
2021-06-28,0.30000000000000004,0.0,0.35,0.0,0.0,0.0,0.35,0.0
2021-06-29,0.30000000000000004,0.0,0.35,0.0,0.0,0.0,0.35,0.0
2021-06-30,0.30000000000000004,0.0,0.35,0.0,0.0,0.0,0.35,0.0
2021-07-01,0.30000000000000004,0.0,0.35,0.0,0.0,0.0,0.35,0.0
2021-07-02,0.30000000000000004,0.0,0.35,0.0,0.0,0.0,0.35,0.0
2021-07-05,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-06,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-07,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-08,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-09,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-12,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-13,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-14,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-15,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-16,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-19,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-20,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-21,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-22,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-23,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-26,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-27,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-28,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-29,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-07-30,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-08-02,0.30000000000000004,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2021-08-03,0.30000000000000004,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2021-08-04,0.30000000000000004,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2021-08-05,0.30000000000000004,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2021-08-06,0.30000000000000004,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2021-08-09,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-08-10,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-08-11,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-08-12,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-08-13,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0
2021-08-16,0.30000000000000004,0.0,0.0,0.0,0.35,0.0,0.0,0.35
2021-08-17,0.30000000000000004,0.0,0.0,0.0,0.35,0.0,0.0,0.35
2021-08-18,0.30000000000000004,0.0,0.0,0.0,0.35,0.0,0.0,0.35
2021-08-19,0.30000000000000004,0.0,0.0,0.0,0.35,0.0,0.0,0.35
2021-08-20,0.30000000000000004,0.0,0.0,0.0,0.35,0.0,0.0,0.35
2021-08-23,0.3719180912103487,0.0,0.0,0.0,0.35,0.0,0.27808190878965133,0.0
2021-08-24,0.3719180912103487,0.0,0.0,0.0,0.35,0.0,0.27808190878965133,0.0
2021-08-25,0.3719180912103487,0.0,0.0,0.0,0.35,0.0,0.27808190878965133,0.0
2021-08-26,0.3719180912103487,0.0,0.0,0.0,0.35,0.0,0.27808190878965133,0.0
2021-08-27,0.3719180912103487,0.0,0.0,0.0,0.35,0.0,0.27808190878965133,0.0
2021-08-30,0.30000000000000004,0.0,0.35,0.0,0.0,0.0,0.35,0.0
2021-08-31,0.30000000000000004,0.0,0.35,0.0,0.0,0.0,0.35,0.0
2021-09-01,0.30000000000000004,0.0,0.35,0.0,0.0,0.0,0.35,0.0
2021-09-02,0.30000000000000004,0.0,0.35,0.0,0.0,0.0,0.35,0.0
2021-09-03,0.30000000000000004,0.0,0.35,0.0,0.0,0.0,0.35,0.0
2021-09-06,0.09804554344005445,0.0,0.35,0.0,0.0,0.35,0.2019544565599456,0.0
2021-09-07,0.09804554344005445,0.0,0.35,0.0,0.0,0.35,0.2019544565599456,0.0
2021-09-08,0.09804554344005445,0.0,0.35,0.0,0.0,0.35,0.2019544565599456,0.0
2021-09-09,0.09804554344005445,0.0,0.35,0.0,0.0,0.35,0.2019544565599456,0.0
2021-09-10,0.09804554344005445,0.0,0.35,0.0,0.0,0.35,0.2019544565599456,0.0
2021-09-13,0.3473373548771801,0.0,0.35,0.0,0.0,0.0,0.3026626451228199,0.0
2021-09-14,0.3473373548771801,0.0,0.35,0.0,0.0,0.0,0.3026626451228199,0.0
2021-09-15,0.3473373548771801,0.0,0.35,0.0,0.0,0.0,0.3026626451228199,0.0
2021-09-16,0.3473373548771801,0.0,0.35,0.0,0.0,0.0,0.3026626451228199,0.0
2021-09-17,0.3473373548771801,0.0,0.35,0.0,0.0,0.0,0.3026626451228199,0.0
2021-09-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2021-10-12,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2021-10-13,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2021-10-14,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2021-10-15,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2021-10-18,0.4601921115003986,0.32175947119103837,0.0,0.0,0.0,0.0,0.0,0.21804841730856303
2021-10-19,0.4601921115003986,0.32175947119103837,0.0,0.0,0.0,0.0,0.0,0.21804841730856303
2021-10-20,0.4601921115003986,0.32175947119103837,0.0,0.0,0.0,0.0,0.0,0.21804841730856303
2021-10-21,0.4601921115003986,0.32175947119103837,0.0,0.0,0.0,0.0,0.0,0.21804841730856303
2021-10-22,0.4601921115003986,0.32175947119103837,0.0,0.0,0.0,0.0,0.0,0.21804841730856303
2021-10-25,0.32324858071820284,0.0,0.0,0.0,0.35,0.0,0.0,0.3267514192817972
2021-10-26,0.32324858071820284,0.0,0.0,0.0,0.35,0.0,0.0,0.3267514192817972
2021-10-27,0.32324858071820284,0.0,0.0,0.0,0.35,0.0,0.0,0.3267514192817972
2021-10-28,0.32324858071820284,0.0,0.0,0.0,0.35,0.0,0.0,0.3267514192817972
2021-10-29,0.32324858071820284,0.0,0.0,0.0,0.35,0.0,0.0,0.3267514192817972
2021-11-01,0.32324858071820284,0.0,0.0,0.0,0.35,0.0,0.0,0.3267514192817972
